Packed Pixel Data (Hex) - Intel Style - 4:2:0, 16-bit
Block (38,20): Cb=7 Cr=7 Y0=f1 Y1=f3 Y2=f0 Y3=f3
Block (40,20): Cb=7 Cr=7 Y0=f7 Y1=f9 Y2=f7 Y3=f9
Block (42,20): Cb=7 Cr=8 Y0=fb Y1=fc Y2=fb Y3=fc
Block (44,20): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fc Y3=fc
Block (46,20): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fc Y3=fc
Block (48,20): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fc Y3=fc
Block (50,20): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fc Y3=fc
Block (52,20): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fc Y3=fc
Block (54,20): Cb=7 Cr=8 Y0=fb Y1=fb Y2=fc Y3=fc
Block (56,20): Cb=7 Cr=8 Y0=f9 Y1=f7 Y2=fa Y3=f8
Block (58,20): Cb=7 Cr=8 Y0=f4 Y1=f0 Y2=f5 Y3=f1
Block (60,20): Cb=7 Cr=7 Y0=eb Y1=e7 Y2=eb Y3=e7
Block (62,20): Cb=7 Cr=7 Y0=e2 Y1=dd Y2=e2 Y3=dd
Block (64,20): Cb=7 Cr=8 Y0=d4 Y1=c8 Y2=d6 Y3=cb
Block (66,20): Cb=7 Cr=8 Y0=bc Y1=ac Y2=be Y3=ae
Block (68,20): Cb=6 Cr=8 Y0=95 Y1=75 Y2=98 Y3=78
Block (70,20): Cb=6 Cr=8 Y0=66 Y1=72 Y2=63 Y3=6e
Block (72,20): Cb=5 Cr=8 Y0=64 Y1=6b Y2=6d Y3=66
Block (74,20): Cb=5 Cr=8 Y0=74 Y1=7d Y2=72 Y3=7d
Block (76,20): Cb=5 Cr=8 Y0=8f Y1=9c Y2=8f Y3=a0
Block (78,20): Cb=6 Cr=8 Y0=aa Y1=b5 Y2=ad Y3=b6
Block (80,20): Cb=6 Cr=8 Y0=be Y1=c5 Y2=bf Y3=c7
Block (82,20): Cb=6 Cr=8 Y0=c8 Y1=cc Y2=ca Y3=ce
Block (84,20): Cb=6 Cr=8 Y0=d1 Y1=d5 Y2=d2 Y3=d6
Block (86,20): Cb=6 Cr=8 Y0=d8 Y1=da Y2=d9 Y3=dc
Block (88,20): Cb=6 Cr=8 Y0=dd Y1=de Y2=de Y3=df
Block (90,20): Cb=6 Cr=8 Y0=e0 Y1=e1 Y2=e1 Y3=e3
Block (92,20): Cb=7 Cr=8 Y0=e1 Y1=e0 Y2=e3 Y3=e2
Block (94,20): Cb=6 Cr=8 Y0=e0 Y1=e0 Y2=e3 Y3=e3
Block (96,20): Cb=6 Cr=8 Y0=de Y1=da Y2=e2 Y3=e0
Block (98,20): Cb=6 Cr=8 Y0=cf Y1=c4 Y2=d6 Y3=ca
Block (100,20): Cb=5 Cr=8 Y0=bb Y1=b4 Y2=bf Y3=b7
Block (102,20): Cb=5 Cr=8 Y0=b3 Y1=b8 Y2=b2 Y3=b9
Block (104,20): Cb=6 Cr=7 Y0=ad Y1=ab Y2=b2 Y3=ab
Block (106,20): Cb=6 Cr=7 Y0=a6 Y1=a2 Y2=a8 Y3=a3
Block (108,20): Cb=7 Cr=7 Y0=9c Y1=97 Y2=9e Y3=98
Block (110,20): Cb=7 Cr=7 Y0=92 Y1=8d Y2=92 Y3=8e
Block (112,20): Cb=7 Cr=6 Y0=89 Y1=87 Y2=8a Y3=87
Block (114,20): Cb=7 Cr=6 Y0=84 Y1=81 Y2=86 Y3=83
Block (116,20): Cb=7 Cr=6 Y0=80 Y1=80 Y2=80 Y3=80
Block (118,20): Cb=7 Cr=6 Y0=80 Y1=7e Y2=7f Y3=7d
Block (120,20): Cb=8 Cr=6 Y0=7e Y1=80 Y2=7d Y3=7f
Block (122,20): Cb=8 Cr=6 Y0=80 Y1=80 Y2=7f Y3=80
Block (124,20): Cb=8 Cr=6 Y0=81 Y1=81 Y2=80 Y3=7f
Block (126,20): Cb=8 Cr=6 Y0=80 Y1=81 Y2=7f Y3=81
Block (128,20): Cb=8 Cr=6 Y0=81 Y1=81 Y2=82 Y3=82
Block (130,20): Cb=8 Cr=6 Y0=86 Y1=80 Y2=85 Y3=80
Block (132,20): Cb=8 Cr=6 Y0=7f Y1=7f Y2=7f Y3=7f
Block (134,20): Cb=8 Cr=6 Y0=80 Y1=81 Y2=80 Y3=81
Block (136,20): Cb=8 Cr=6 Y0=82 Y1=82 Y2=82 Y3=81
Block (138,20): Cb=8 Cr=6 Y0=82 Y1=83 Y2=82 Y3=83
Block (140,20): Cb=8 Cr=6 Y0=84 Y1=87 Y2=84 Y3=87
Block (142,20): Cb=8 Cr=7 Y0=89 Y1=8a Y2=88 Y3=89
Block (144,20): Cb=8 Cr=7 Y0=8b Y1=8c Y2=8a Y3=8b
Block (146,20): Cb=8 Cr=7 Y0=8d Y1=8e Y2=8d Y3=8e
Block (148,20): Cb=8 Cr=7 Y0=90 Y1=90 Y2=8e Y3=8f
Block (150,20): Cb=7 Cr=7 Y0=91 Y1=91 Y2=90 Y3=90
Block (152,20): Cb=7 Cr=7 Y0=90 Y1=8e Y2=8d Y3=8b
Block (154,20): Cb=7 Cr=7 Y0=8d Y1=8b Y2=8a Y3=89
Block (156,20): Cb=7 Cr=7 Y0=8a Y1=88 Y2=87 Y3=85
Block (158,20): Cb=7 Cr=7 Y0=85 Y1=83 Y2=82 Y3=80
Block (160,20): Cb=7 Cr=7 Y0=7f Y1=7b Y2=7d Y3=7a
Block (162,20): Cb=7 Cr=7 Y0=78 Y1=74 Y2=75 Y3=71
Block (164,20): Cb=7 Cr=8 Y0=71 Y1=6c Y2=6e Y3=69
Block (166,20): Cb=7 Cr=8 Y0=67 Y1=64 Y2=65 Y3=62
Block (168,20): Cb=6 Cr=8 Y0=62 Y1=63 Y2=60 Y3=63
Block (170,20): Cb=6 Cr=8 Y0=65 Y1=6b Y2=64 Y3=6c
Block (172,20): Cb=6 Cr=8 Y0=77 Y1=81 Y2=79 Y3=83
Block (174,20): Cb=6 Cr=8 Y0=8b Y1=97 Y2=8c Y3=97
Block (176,20): Cb=7 Cr=7 Y0=a4 Y1=b0 Y2=a5 Y3=b2
Block (178,20): Cb=7 Cr=7 Y0=bb Y1=c1 Y2=bb Y3=c1
Block (180,20): Cb=7 Cr=7 Y0=c7 Y1=cc Y2=c7 Y3=ce
Block (182,20): Cb=7 Cr=7 Y0=d1 Y1=d4 Y2=d2 Y3=d4
Block (184,20): Cb=7 Cr=7 Y0=d7 Y1=da Y2=d6 Y3=da
Block (186,20): Cb=7 Cr=7 Y0=dd Y1=df Y2=dd Y3=df
Block (188,20): Cb=7 Cr=7 Y0=e1 Y1=e3 Y2=e2 Y3=e3
Block (190,20): Cb=7 Cr=7 Y0=e4 Y1=e6 Y2=e4 Y3=e6
Block (192,20): Cb=7 Cr=7 Y0=e6 Y1=e7 Y2=e6 Y3=e7
Block (194,20): Cb=7 Cr=7 Y0=e8 Y1=e9 Y2=e8 Y3=e9
Block (196,20): Cb=7 Cr=7 Y0=e9 Y1=e9 Y2=e9 Y3=e9
Block (198,20): Cb=7 Cr=7 Y0=e9 Y1=e9 Y2=e9 Y3=e9
Block (200,20): Cb=7 Cr=7 Y0=e9 Y1=e9 Y2=ea Y3=ea
Block (202,20): Cb=7 Cr=7 Y0=e9 Y1=e9 Y2=e9 Y3=e9
Block (204,20): Cb=7 Cr=7 Y0=e9 Y1=e9 Y2=e9 Y3=e8
Block (206,20): Cb=7 Cr=7 Y0=ea Y1=ea Y2=e9 Y3=ea
Block (208,20): Cb=7 Cr=7 Y0=eb Y1=eb Y2=ea Y3=ea
Block (210,20): Cb=7 Cr=7 Y0=ec Y1=ee Y2=eb Y3=ee
Block (212,20): Cb=7 Cr=7 Y0=f0 Y1=f2 Y2=ee Y3=f0
Block (214,20): Cb=8 Cr=7 Y0=f2 Y1=f3 Y2=f1 Y3=f2
Block (216,20): Cb=8 Cr=7 Y0=f3 Y1=f3 Y2=f2 Y3=f2
Block (218,20): Cb=8 Cr=7 Y0=f4 Y1=f4 Y2=f3 Y3=f4
Block (220,20): Cb=8 Cr=7 Y0=f5 Y1=f4 Y2=f4 Y3=f4
Block (222,20): Cb=8 Cr=7 Y0=f4 Y1=f5 Y2=f4 Y3=f5
Block (224,20): Cb=8 Cr=7 Y0=f4 Y1=f5 Y2=f4 Y3=f4
Block (226,20): Cb=8 Cr=7 Y0=f5 Y1=f3 Y2=f4 Y3=f3
Block (228,20): Cb=8 Cr=7 Y0=f4 Y1=f4 Y2=f4 Y3=f5
Block (230,20): Cb=8 Cr=7 Y0=f6 Y1=f7 Y2=f7 Y3=f7
Block (232,20): Cb=8 Cr=7 Y0=f7 Y1=f8 Y2=f7 Y3=f9
Block (234,20): Cb=8 Cr=7 Y0=f9 Y1=f9 Y2=f9 Y3=f9
Block (236,20): Cb=8 Cr=7 Y0=f9 Y1=f9 Y2=f9 Y3=f9
Block (238,20): Cb=7 Cr=7 Y0=fa Y1=fa Y2=fa Y3=fa
Block (240,20): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fb Y3=fb
Block (242,20): Cb=8 Cr=8 Y0=fc Y1=fb Y2=fb Y3=fa
Block (244,20): Cb=8 Cr=7 Y0=fa Y1=fa Y2=fa Y3=fa
Block (246,20): Cb=8 Cr=7 Y0=f9 Y1=f9 Y2=f9 Y3=f9
Block (248,20): Cb=8 Cr=7 Y0=f9 Y1=f8 Y2=f9 Y3=f8
Block (250,20): Cb=8 Cr=7 Y0=f8 Y1=f5 Y2=f8 Y3=f6
Block (252,20): Cb=8 Cr=7 Y0=f5 Y1=f5 Y2=f5 Y3=f3
Block (254,20): Cb=8 Cr=7 Y0=f2 Y1=f1 Y2=f2 Y3=f1
Block (256,20): Cb=8 Cr=7 Y0=ed Y1=eb Y2=ee Y3=eb
Block (258,20): Cb=8 Cr=7 Y0=e7 Y1=e2 Y2=e7 Y3=e1
Block (260,20): Cb=8 Cr=7 Y0=db Y1=d4 Y2=db Y3=d4
Block (262,20): Cb=7 Cr=7 Y0=c9 Y1=b7 Y2=c8 Y3=b8
Block (264,20): Cb=6 Cr=7 Y0=a3 Y1=92 Y2=a4 Y3=92
Block (266,20): Cb=4 Cr=7 Y0=85 Y1=7f Y2=85 Y3=80
Block (268,20): Cb=4 Cr=7 Y0=7b Y1=7c Y2=7d Y3=7c
Block (270,20): Cb=4 Cr=7 Y0=7b Y1=7c Y2=7c Y3=7d
Block (272,20): Cb=4 Cr=7 Y0=7b Y1=7b Y2=7c Y3=7c
Block (274,20): Cb=4 Cr=7 Y0=7c Y1=7b Y2=7d Y3=7c
Block (276,20): Cb=5 Cr=7 Y0=7a Y1=78 Y2=7b Y3=79
Block (278,20): Cb=5 Cr=7 Y0=75 Y1=75 Y2=77 Y3=76
Block (280,20): Cb=5 Cr=7 Y0=74 Y1=72 Y2=75 Y3=73
Block (282,20): Cb=6 Cr=7 Y0=70 Y1=6d Y2=72 Y3=70
Block (284,20): Cb=6 Cr=7 Y0=6c Y1=69 Y2=6e Y3=6c
Block (286,20): Cb=6 Cr=6 Y0=68 Y1=65 Y2=69 Y3=67
Block (288,20): Cb=7 Cr=6 Y0=65 Y1=65 Y2=65 Y3=65
Block (290,20): Cb=7 Cr=6 Y0=63 Y1=63 Y2=64 Y3=64
Block (292,20): Cb=7 Cr=6 Y0=64 Y1=64 Y2=64 Y3=64
Block (294,20): Cb=7 Cr=6 Y0=64 Y1=65 Y2=64 Y3=65
Block (296,20): Cb=7 Cr=6 Y0=65 Y1=66 Y2=65 Y3=65
Block (298,20): Cb=7 Cr=6 Y0=67 Y1=67 Y2=66 Y3=66
Block (0,22): Cb=8 Cr=7 Y0=8f Y1=8e Y2=8f Y3=8e
Block (2,22): Cb=8 Cr=7 Y0=8f Y1=93 Y2=8d Y3=8c
Block (4,22): Cb=8 Cr=7 Y0=90 Y1=89 Y2=95 Y3=8d
Block (6,22): Cb=8 Cr=6 Y0=86 Y1=83 Y2=85 Y3=83
Block (8,22): Cb=8 Cr=6 Y0=83 Y1=82 Y2=82 Y3=81
Block (10,22): Cb=8 Cr=6 Y0=82 Y1=82 Y2=81 Y3=82
Block (12,22): Cb=8 Cr=6 Y0=83 Y1=85 Y2=83 Y3=85
Block (14,22): Cb=7 Cr=7 Y0=87 Y1=86 Y2=87 Y3=86
Block (16,22): Cb=7 Cr=7 Y0=87 Y1=8a Y2=86 Y3=88
Block (18,22): Cb=7 Cr=7 Y0=8b Y1=8e Y2=8a Y3=8d
Block (20,22): Cb=7 Cr=7 Y0=91 Y1=95 Y2=8f Y3=93
Block (22,22): Cb=7 Cr=7 Y0=98 Y1=9d Y2=97 Y3=9b
Block (24,22): Cb=7 Cr=7 Y0=a2 Y1=a7 Y2=a0 Y3=a6
Block (26,22): Cb=7 Cr=7 Y0=ab Y1=ae Y2=aa Y3=ad
Block (28,22): Cb=7 Cr=7 Y0=b2 Y1=b7 Y2=b1 Y3=b6
Block (30,22): Cb=7 Cr=7 Y0=be Y1=c6 Y2=bb Y3=c2
Block (32,22): Cb=7 Cr=7 Y0=cf Y1=d5 Y2=ca Y3=d2
Block (34,22): Cb=7 Cr=8 Y0=dc Y1=e3 Y2=da Y3=e1
Block (36,22): Cb=7 Cr=8 Y0=e9 Y1=eb Y2=e7 Y3=eb
Block (38,22): Cb=7 Cr=7 Y0=ef Y1=f3 Y2=ee Y3=f2
Block (40,22): Cb=7 Cr=7 Y0=f6 Y1=f8 Y2=f5 Y3=f7
Block (42,22): Cb=7 Cr=8 Y0=f9 Y1=fc Y2=f9 Y3=fb
Block (44,22): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fc Y3=fc
Block (46,22): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fc Y3=fc
Block (48,22): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fc Y3=fc
Block (50,22): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fc Y3=fc
Block (52,22): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fc Y3=fc
Block (54,22): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fb Y3=fb
Block (56,22): Cb=7 Cr=8 Y0=fa Y1=f9 Y2=fa Y3=f9
Block (58,22): Cb=7 Cr=8 Y0=f6 Y1=f2 Y2=f6 Y3=f3
Block (60,22): Cb=7 Cr=7 Y0=ed Y1=e7 Y2=ed Y3=e8
Block (62,22): Cb=7 Cr=7 Y0=e2 Y1=dd Y2=e3 Y3=de
Block (64,22): Cb=7 Cr=7 Y0=d6 Y1=cc Y2=d7 Y3=cd
Block (66,22): Cb=7 Cr=7 Y0=c0 Y1=b2 Y2=c1 Y3=b2
Block (68,22): Cb=6 Cr=8 Y0=9b Y1=7a Y2=9d Y3=7d
Block (70,22): Cb=6 Cr=8 Y0=64 Y1=61 Y2=66 Y3=5f
Block (72,22): Cb=6 Cr=8 Y0=73 Y1=66 Y2=6b Y3=6c
Block (74,22): Cb=6 Cr=8 Y0=70 Y1=7f Y2=6e Y3=81
Block (76,22): Cb=6 Cr=8 Y0=91 Y1=a1 Y2=93 Y3=a2
Block (78,22): Cb=6 Cr=8 Y0=ad Y1=b7 Y2=ad Y3=b8
Block (80,22): Cb=6 Cr=8 Y0=c1 Y1=c8 Y2=c2 Y3=c9
Block (82,22): Cb=6 Cr=8 Y0=cc Y1=d1 Y2=ce Y3=d2
Block (84,22): Cb=6 Cr=8 Y0=d5 Y1=d8 Y2=d6 Y3=d9
Block (86,22): Cb=6 Cr=8 Y0=db Y1=dd Y2=dc Y3=de
Block (88,22): Cb=6 Cr=8 Y0=e0 Y1=e2 Y2=e2 Y3=e4
Block (90,22): Cb=7 Cr=8 Y0=e3 Y1=e4 Y2=e4 Y3=e6
Block (92,22): Cb=7 Cr=8 Y0=e5 Y1=e5 Y2=e7 Y3=e7
Block (94,22): Cb=7 Cr=8 Y0=e5 Y1=e5 Y2=e7 Y3=e7
Block (96,22): Cb=7 Cr=8 Y0=e4 Y1=e4 Y2=e7 Y3=e5
Block (98,22): Cb=6 Cr=8 Y0=db Y1=d0 Y2=e0 Y3=d5
Block (100,22): Cb=5 Cr=8 Y0=c6 Y1=bc Y2=ca Y3=c1
Block (102,22): Cb=5 Cr=8 Y0=b4 Y1=b8 Y2=b7 Y3=b7
Block (104,22): Cb=6 Cr=7 Y0=b4 Y1=ab Y2=b5 Y3=ab
Block (106,22): Cb=6 Cr=7 Y0=a9 Y1=a4 Y2=aa Y3=a5
Block (108,22): Cb=7 Cr=7 Y0=9f Y1=99 Y2=a0 Y3=9b
Block (110,22): Cb=7 Cr=7 Y0=94 Y1=8f Y2=95 Y3=90
Block (112,22): Cb=7 Cr=6 Y0=8b Y1=89 Y2=8b Y3=88
Block (114,22): Cb=7 Cr=6 Y0=87 Y1=84 Y2=86 Y3=83
Block (116,22): Cb=7 Cr=6 Y0=81 Y1=7f Y2=81 Y3=80
Block (118,22): Cb=7 Cr=6 Y0=7f Y1=7f Y2=7f Y3=7e
Block (120,22): Cb=8 Cr=6 Y0=7d Y1=7e Y2=7d Y3=7e
Block (122,22): Cb=8 Cr=6 Y0=7f Y1=7f Y2=7f Y3=7f
Block (124,22): Cb=8 Cr=6 Y0=80 Y1=80 Y2=80 Y3=80
Block (126,22): Cb=8 Cr=6 Y0=7f Y1=81 Y2=80 Y3=80
Block (128,22): Cb=8 Cr=6 Y0=82 Y1=82 Y2=80 Y3=81
Block (130,22): Cb=8 Cr=6 Y0=85 Y1=7f Y2=85 Y3=7e
Block (132,22): Cb=8 Cr=6 Y0=7f Y1=80 Y2=7e Y3=80
Block (134,22): Cb=8 Cr=6 Y0=80 Y1=80 Y2=7f Y3=7f
Block (136,22): Cb=8 Cr=6 Y0=80 Y1=81 Y2=80 Y3=80
Block (138,22): Cb=8 Cr=6 Y0=82 Y1=82 Y2=81 Y3=82
Block (140,22): Cb=8 Cr=7 Y0=83 Y1=85 Y2=83 Y3=87
Block (142,22): Cb=7 Cr=7 Y0=89 Y1=88 Y2=88 Y3=88
Block (144,22): Cb=7 Cr=7 Y0=88 Y1=89 Y2=88 Y3=88
Block (146,22): Cb=7 Cr=7 Y0=8b Y1=8b Y2=89 Y3=8a
Block (148,22): Cb=7 Cr=7 Y0=8c Y1=8e Y2=89 Y3=8b
Block (150,22): Cb=7 Cr=7 Y0=90 Y1=8f Y2=8e Y3=8c
Block (152,22): Cb=7 Cr=7 Y0=8b Y1=8a Y2=8a Y3=8a
Block (154,22): Cb=7 Cr=7 Y0=89 Y1=87 Y2=89 Y3=86
Block (156,22): Cb=7 Cr=7 Y0=86 Y1=82 Y2=83 Y3=81
Block (158,22): Cb=7 Cr=7 Y0=80 Y1=7e Y2=7f Y3=7c
Block (160,22): Cb=7 Cr=7 Y0=7b Y1=77 Y2=78 Y3=74
Block (162,22): Cb=7 Cr=8 Y0=72 Y1=6e Y2=6f Y3=6b
Block (164,22): Cb=6 Cr=8 Y0=6b Y1=68 Y2=69 Y3=67
Block (166,22): Cb=6 Cr=8 Y0=64 Y1=60 Y2=61 Y3=5e
Block (168,22): Cb=6 Cr=8 Y0=60 Y1=62 Y2=5e Y3=61
Block (170,22): Cb=6 Cr=8 Y0=66 Y1=70 Y2=68 Y3=73
Block (172,22): Cb=6 Cr=8 Y0=7c Y1=85 Y2=7f Y3=88
Block (174,22): Cb=6 Cr=8 Y0=8e Y1=98 Y2=8f Y3=9a
Block (176,22): Cb=7 Cr=7 Y0=a5 Y1=b2 Y2=a6 Y3=b1
Block (178,22): Cb=7 Cr=7 Y0=ba Y1=c1 Y2=ba Y3=c0
Block (180,22): Cb=7 Cr=7 Y0=c8 Y1=cd Y2=c7 Y3=cc
Block (182,22): Cb=7 Cr=7 Y0=d2 Y1=d5 Y2=d1 Y3=d5
Block (184,22): Cb=7 Cr=7 Y0=d6 Y1=d9 Y2=d7 Y3=da
Block (186,22): Cb=7 Cr=7 Y0=de Y1=df Y2=de Y3=e0
Block (188,22): Cb=7 Cr=7 Y0=e2 Y1=e3 Y2=e2 Y3=e3
Block (190,22): Cb=7 Cr=7 Y0=e5 Y1=e6 Y2=e5 Y3=e6
Block (192,22): Cb=7 Cr=7 Y0=e6 Y1=e7 Y2=e6 Y3=e7
Block (194,22): Cb=7 Cr=7 Y0=e8 Y1=e9 Y2=e9 Y3=e9
Block (196,22): Cb=7 Cr=7 Y0=e9 Y1=e9 Y2=e9 Y3=e9
Block (198,22): Cb=7 Cr=7 Y0=e9 Y1=e9 Y2=ea Y3=ea
Block (200,22): Cb=7 Cr=7 Y0=e9 Y1=e9 Y2=e9 Y3=e9
Block (202,22): Cb=7 Cr=7 Y0=e9 Y1=e9 Y2=e9 Y3=e8
Block (204,22): Cb=7 Cr=7 Y0=e8 Y1=e8 Y2=e7 Y3=e8
Block (206,22): Cb=7 Cr=7 Y0=e8 Y1=e9 Y2=e8 Y3=e9
Block (208,22): Cb=7 Cr=7 Y0=e9 Y1=e9 Y2=e8 Y3=e7
Block (210,22): Cb=7 Cr=7 Y0=ea Y1=ec Y2=ea Y3=eb
Block (212,22): Cb=7 Cr=7 Y0=ed Y1=ee Y2=ec Y3=ed
Block (214,22): Cb=7 Cr=7 Y0=f0 Y1=f1 Y2=ef Y3=f0
Block (216,22): Cb=8 Cr=7 Y0=f2 Y1=f1 Y2=f0 Y3=ef
Block (218,22): Cb=8 Cr=7 Y0=f1 Y1=f2 Y2=ef Y3=f0
Block (220,22): Cb=8 Cr=7 Y0=f3 Y1=f3 Y2=f1 Y3=f2
Block (222,22): Cb=8 Cr=7 Y0=f4 Y1=f4 Y2=f2 Y3=f2
Block (224,22): Cb=8 Cr=7 Y0=f4 Y1=f3 Y2=f1 Y3=f1
Block (226,22): Cb=8 Cr=7 Y0=f3 Y1=f3 Y2=f2 Y3=f3
Block (228,22): Cb=8 Cr=7 Y0=f4 Y1=f5 Y2=f4 Y3=f5
Block (230,22): Cb=8 Cr=7 Y0=f7 Y1=f7 Y2=f7 Y3=f7
Block (232,22): Cb=8 Cr=7 Y0=f7 Y1=f9 Y2=f7 Y3=f8
Block (234,22): Cb=8 Cr=7 Y0=f9 Y1=f9 Y2=f8 Y3=f8
Block (236,22): Cb=8 Cr=7 Y0=f9 Y1=f9 Y2=f9 Y3=f9
Block (238,22): Cb=8 Cr=7 Y0=f9 Y1=fa Y2=f9 Y3=fa
Block (240,22): Cb=8 Cr=7 Y0=fa Y1=fa Y2=fa Y3=fa
Block (242,22): Cb=8 Cr=7 Y0=fa Y1=f9 Y2=f9 Y3=f9
Block (244,22): Cb=8 Cr=7 Y0=fa Y1=f9 Y2=f9 Y3=f9
Block (246,22): Cb=8 Cr=7 Y0=f9 Y1=f9 Y2=f9 Y3=f9
Block (248,22): Cb=8 Cr=7 Y0=f9 Y1=f8 Y2=f9 Y3=f8
Block (250,22): Cb=8 Cr=7 Y0=f8 Y1=f7 Y2=f8 Y3=f6
Block (252,22): Cb=8 Cr=7 Y0=f6 Y1=f3 Y2=f5 Y3=f2
Block (254,22): Cb=8 Cr=7 Y0=f1 Y1=f0 Y2=f0 Y3=ef
Block (256,22): Cb=8 Cr=7 Y0=ee Y1=ea Y2=ed Y3=e9
Block (258,22): Cb=8 Cr=7 Y0=e5 Y1=e0 Y2=e5 Y3=df
Block (260,22): Cb=8 Cr=7 Y0=db Y1=d2 Y2=da Y3=d2
Block (262,22): Cb=7 Cr=7 Y0=c7 Y1=b8 Y2=c8 Y3=b9
Block (264,22): Cb=6 Cr=7 Y0=a6 Y1=92 Y2=a5 Y3=92
Block (266,22): Cb=4 Cr=7 Y0=85 Y1=80 Y2=85 Y3=80
Block (268,22): Cb=4 Cr=7 Y0=7e Y1=7d Y2=80 Y3=7e
Block (270,22): Cb=4 Cr=7 Y0=7d Y1=7e Y2=7f Y3=7f
Block (272,22): Cb=4 Cr=7 Y0=7e Y1=7e Y2=80 Y3=80
Block (274,22): Cb=4 Cr=7 Y0=7f Y1=7d Y2=80 Y3=80
Block (276,22): Cb=5 Cr=7 Y0=7c Y1=7b Y2=7e Y3=7c
Block (278,22): Cb=5 Cr=7 Y0=7a Y1=78 Y2=7b Y3=79
Block (280,22): Cb=5 Cr=7 Y0=76 Y1=74 Y2=78 Y3=75
Block (282,22): Cb=5 Cr=7 Y0=73 Y1=72 Y2=75 Y3=73
Block (284,22): Cb=6 Cr=7 Y0=6f Y1=6c Y2=70 Y3=6e
Block (286,22): Cb=6 Cr=7 Y0=6b Y1=69 Y2=6c Y3=6b
Block (288,22): Cb=6 Cr=6 Y0=67 Y1=65 Y2=68 Y3=65
Block (290,22): Cb=7 Cr=6 Y0=64 Y1=64 Y2=65 Y3=65
Block (292,22): Cb=7 Cr=6 Y0=64 Y1=64 Y2=64 Y3=64
Block (294,22): Cb=7 Cr=6 Y0=64 Y1=65 Y2=64 Y3=65
Block (296,22): Cb=7 Cr=6 Y0=65 Y1=65 Y2=66 Y3=66
Block (298,22): Cb=7 Cr=6 Y0=66 Y1=66 Y2=66 Y3=66
Block (0,24): Cb=7 Cr=7 Y0=8f Y1=8e Y2=8f Y3=8d
Block (2,24): Cb=7 Cr=7 Y0=8c Y1=8a Y2=8d Y3=8a
Block (4,24): Cb=7 Cr=7 Y0=89 Y1=8f Y2=86 Y3=87
Block (6,24): Cb=8 Cr=6 Y0=8c Y1=83 Y2=92 Y3=8c
Block (8,24): Cb=8 Cr=6 Y0=83 Y1=81 Y2=81 Y3=81
Block (10,24): Cb=8 Cr=6 Y0=81 Y1=81 Y2=81 Y3=81
Block (12,24): Cb=8 Cr=6 Y0=82 Y1=83 Y2=82 Y3=82
Block (14,24): Cb=8 Cr=6 Y0=85 Y1=86 Y2=84 Y3=84
Block (16,24): Cb=7 Cr=7 Y0=86 Y1=88 Y2=85 Y3=87
Block (18,24): Cb=7 Cr=7 Y0=89 Y1=8d Y2=89 Y3=8b
Block (20,24): Cb=7 Cr=7 Y0=8f Y1=91 Y2=8e Y3=90
Block (22,24): Cb=7 Cr=7 Y0=95 Y1=9a Y2=94 Y3=98
Block (24,24): Cb=7 Cr=7 Y0=9f Y1=a3 Y2=9d Y3=a2
Block (26,24): Cb=7 Cr=7 Y0=a9 Y1=ad Y2=a7 Y3=ac
Block (28,24): Cb=7 Cr=7 Y0=b0 Y1=b4 Y2=af Y3=b3
Block (30,24): Cb=7 Cr=7 Y0=b9 Y1=bf Y2=b7 Y3=bb
Block (32,24): Cb=7 Cr=7 Y0=c5 Y1=cf Y2=c0 Y3=ca
Block (34,24): Cb=7 Cr=8 Y0=d8 Y1=df Y2=d5 Y3=dc
Block (36,24): Cb=7 Cr=8 Y0=e4 Y1=e9 Y2=e1 Y3=e8
Block (38,24): Cb=7 Cr=7 Y0=ed Y1=f1 Y2=ec Y3=ef
Block (40,24): Cb=7 Cr=7 Y0=f4 Y1=f7 Y2=f3 Y3=f6
Block (42,24): Cb=7 Cr=8 Y0=f9 Y1=fb Y2=f9 Y3=fb
Block (44,24): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fc Y3=fc
Block (46,24): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fc Y3=fc
Block (48,24): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fc Y3=fc
Block (50,24): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fc Y3=fc
Block (52,24): Cb=8 Cr=8 Y0=fc Y1=fc Y2=fc Y3=fc
Block (54,24): Cb=7 Cr=8 Y0=fb Y1=fb Y2=fa Y3=fa
Block (56,24): Cb=7 Cr=8 Y0=f9 Y1=f8 Y2=f9 Y3=f8
Block (58,24): Cb=7 Cr=8 Y0=f6 Y1=f3 Y2=f6 Y3=f3
Block (60,24): Cb=7 Cr=7 Y0=ee Y1=e8 Y2=ef Y3=eb
